date,time,build,subject,trialcode,blocknum,trialnum,latency,response,correct,stimulus1,blockcode,stimulusitem2,stimulusitem3,stimulusitem4,stimulusitem5
22817,19:57:58,5.0.6.0,6,neutral,4,42,2024,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic32.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,43,673,plus2,0,b10.jpg,Judgeindirect,blacksquare2.gif,pic42.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,44,11359,plus2,0,b09.bmp,Judgeindirect,blacksquare2.gif,pic7.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,45,342,plus2,0,b06.bmp,Judgeindirect,blacksquare2.gif,pic2.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,46,681,plus2,0,b12.bmp,Judgeindirect,blacksquare2.gif,pic21.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,47,776,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic68.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,48,87640,plus2,0,b07.bmp,Judgeindirect,blacksquare2.gif,pic12.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,49,125,plus2,0,w01.bmp,Judgeindirect,blacksquare2.gif,pic74.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,50,297,plus2,0,w09.bmp,Judgeindirect,blacksquare2.gif,pic23.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,51,223,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic28.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,52,335,plus2,0,w03.bmp,Judgeindirect,blacksquare2.gif,pic62.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,whiteindirect,4,53,258,plus2,0,b11.jpg,Judgeindirect,blacksquare2.gif,pic29.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,54,297,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic58.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,neutral,4,55,263,plus2,0,GREY.bmp,Judgeindirect,blacksquare2.gif,pic8.bmp,Mask.bmp,0
22817,19:57:58,5.0.6.0,6,blackindirect,4,56,310,plus2,0,b04.bmp,Judgeindirect,blacksquare2.gif,pic31.bmp,Mask.bmp,0
